timestamp,fps,cpu_usage,gpu_usage,frame_time_ms,process_time,physics_time,memory_mb,object_count,node_count,draw_calls,latency_ms,player_count
154056,468.3,17.59,-1.00,2.14,-1.0000,-1.0000,472.10,12207,147,-1,0.0,2
154308,507.3,13.98,-1.00,1.97,-1.0000,-1.0000,469.29,12207,147,-1,0.0,2
154559,473.4,16.61,-1.00,2.11,-1.0000,-1.0000,469.33,12207,147,-1,0.0,2
154809,447.7,15.62,-1.00,2.23,-1.0000,-1.0000,469.41,12207,147,-1,0.0,2
155061,471.9,11.38,-1.00,2.12,-1.0000,-1.0000,469.45,12207,147,-1,0.0,2
155313,528.1,14.45,-1.00,1.89,-1.0000,-1.0000,469.50,12207,147,-1,0.0,2
155564,569.9,14.50,-1.00,1.75,-1.0000,-1.0000,469.56,12207,147,-1,0.0,2
155815,528.8,12.47,-1.00,1.89,-1.0000,-1.0000,469.61,12207,147,-1,0.0,2
156067,492.8,18.65,-1.00,2.03,-1.0000,-1.0000,469.68,12219,149,-1,0.0,2
156319,468.6,14.96,-1.00,2.13,-1.0000,-1.0000,469.75,12215,148,-1,0.0,2
156571,440.5,15.53,-1.00,2.27,-1.0000,-1.0000,469.80,12215,148,-1,0.0,2
156823,506.7,20.19,-1.00,1.97,-1.0000,-1.0000,469.86,12215,148,-1,0.0,2
157073,454.4,18.13,-1.00,2.20,-1.0000,-1.0000,469.91,12215,148,-1,0.0,2
157324,511.8,16.67,-1.00,1.95,-1.0000,-1.0000,469.99,12215,148,-1,0.0,2
157574,508.4,12.97,-1.00,1.97,-1.0000,-1.0000,470.03,12215,148,-1,0.0,2
157826,526.5,15.01,-1.00,1.90,-1.0000,-1.0000,470.08,12215,148,-1,0.0,2
158078,510.4,16.54,-1.00,1.96,-1.0000,-1.0000,470.14,12215,148,-1,0.0,2
158330,341.3,13.95,-1.00,2.93,-1.0000,-1.0000,470.20,12215,148,-1,0.0,2
158581,532.1,14.53,-1.00,1.88,-1.0000,-1.0000,470.25,12215,148,-1,0.0,2
158833,475.9,20.13,-1.00,2.10,-1.0000,-1.0000,470.32,12215,148,-1,0.0,2
159084,514.0,17.64,-1.00,1.95,-1.0000,-1.0000,470.36,12215,148,-1,0.0,2
159334,511.6,16.66,-1.00,1.95,-1.0000,-1.0000,470.42,12215,148,-1,0.0,2
159585,512.1,15.61,-1.00,1.95,-1.0000,-1.0000,470.48,12215,148,-1,0.0,2
159835,490.7,16.11,-1.00,2.04,-1.0000,-1.0000,470.53,12215,148,-1,0.0,2
160087,487.0,13.95,-1.00,2.05,-1.0000,-1.0000,470.61,12229,151,-1,0.0,2
160338,519.3,14.53,-1.00,1.93,-1.0000,-1.0000,470.66,12229,151,-1,0.0,2
160589,462.9,14.49,-1.00,2.16,-1.0000,-1.0000,470.72,12229,151,-1,0.0,2
160840,529.5,17.17,-1.00,1.89,-1.0000,-1.0000,470.78,12229,151,-1,0.0,2
161091,478.8,18.69,-1.00,2.09,-1.0000,-1.0000,470.83,12229,151,-1,0.0,2
161343,445.8,16.06,-1.00,2.24,-1.0000,-1.0000,470.89,12229,151,-1,0.0,2
161594,553.8,12.92,-1.00,1.81,-1.0000,-1.0000,470.95,12229,151,-1,0.0,2
161845,494.2,19.22,-1.00,2.02,-1.0000,-1.0000,471.02,12229,151,-1,0.0,2
162095,508.6,18.20,-1.00,1.97,-1.0000,-1.0000,471.06,12229,151,-1,0.0,2
162346,477.6,14.01,-1.00,2.09,-1.0000,-1.0000,471.12,12229,151,-1,0.0,2
162596,509.5,16.12,-1.00,1.96,-1.0000,-1.0000,471.17,12229,151,-1,0.0,2
162846,525.8,12.52,-1.00,1.90,-1.0000,-1.0000,471.24,12229,151,-1,0.0,2
163098,465.0,14.00,-1.00,2.15,-1.0000,-1.0000,471.28,12229,151,-1,0.0,2
163348,422.6,14.50,-1.00,2.37,-1.0000,-1.0000,471.34,12229,151,-1,0.0,2
163599,470.2,15.08,-1.00,2.13,-1.0000,-1.0000,471.39,12229,151,-1,0.0,2
163851,513.0,16.54,-1.00,1.95,-1.0000,-1.0000,471.45,12229,151,-1,0.0,2
164101,390.6,21.86,-1.00,2.56,-1.0000,-1.0000,471.51,12229,151,-1,0.0,2
164352,493.0,18.18,-1.00,2.03,-1.0000,-1.0000,471.56,12229,151,-1,0.0,2
164603,475.3,12.49,-1.00,2.10,-1.0000,-1.0000,471.62,12229,151,-1,0.0,2
164854,566.6,14.48,-1.00,1.76,-1.0000,-1.0000,471.68,12229,151,-1,0.0,2
165105,494.3,15.04,-1.00,2.02,-1.0000,-1.0000,471.73,12229,151,-1,0.0,2
165355,527.9,18.25,-1.00,1.89,-1.0000,-1.0000,471.79,12229,151,-1,0.0,2
165606,562.8,19.18,-1.00,1.78,-1.0000,-1.0000,471.84,12229,151,-1,0.0,2
165858,481.3,13.99,-1.00,2.08,-1.0000,-1.0000,471.90,12229,151,-1,0.0,2
166109,459.2,20.67,-1.00,2.18,-1.0000,-1.0000,471.97,12241,153,-1,0.0,2
166361,529.3,17.63,-1.00,1.89,-1.0000,-1.0000,472.03,12241,153,-1,0.0,2
166611,462.6,20.75,-1.00,2.16,-1.0000,-1.0000,472.09,12241,153,-1,0.0,2
166861,539.1,12.49,-1.00,1.86,-1.0000,-1.0000,472.14,12241,153,-1,0.0,2
167114,294.5,12.33,-1.00,3.40,-1.0000,-1.0000,471.47,12241,153,-1,0.0,2
167365,503.6,17.68,-1.00,1.99,-1.0000,-1.0000,469.37,12241,153,-1,0.0,2
167616,529.1,15.11,-1.00,1.89,-1.0000,-1.0000,469.42,12241,153,-1,0.0,2
167867,470.5,13.44,-1.00,2.13,-1.0000,-1.0000,469.48,12241,153,-1,0.0,2
168118,544.4,19.66,-1.00,1.84,-1.0000,-1.0000,469.54,12241,153,-1,0.0,2
168373,203.1,17.43,-1.00,4.92,-1.0000,-1.0000,469.58,12241,153,-1,0.0,2
168624,463.2,19.20,-1.00,2.16,-1.0000,-1.0000,469.64,12241,153,-1,0.0,2
168875,457.3,21.18,-1.00,2.19,-1.0000,-1.0000,469.68,12241,153,-1,0.0,2
169127,406.4,16.58,-1.00,2.46,-1.0000,-1.0000,469.73,12241,153,-1,0.0,2
169377,374.6,17.18,-1.00,2.67,-1.0000,-1.0000,469.78,12241,153,-1,0.0,2
169628,321.9,14.01,-1.00,3.11,-1.0000,-1.0000,469.83,12241,153,-1,0.0,2
169879,470.0,12.51,-1.00,2.13,-1.0000,-1.0000,469.88,12241,153,-1,0.0,2
170130,383.6,18.56,-1.00,2.61,-1.0000,-1.0000,469.93,12241,153,-1,0.0,2
170381,446.0,23.38,-1.00,2.24,-1.0000,-1.0000,469.98,12241,153,-1,0.0,2
170632,500.4,16.56,-1.00,2.00,-1.0000,-1.0000,470.03,12241,153,-1,0.0,2
170884,412.3,13.45,-1.00,2.43,-1.0000,-1.0000,470.08,12241,153,-1,0.0,2
171136,405.4,13.96,-1.00,2.47,-1.0000,-1.0000,470.13,12241,153,-1,0.0,2
171388,516.9,12.93,-1.00,1.93,-1.0000,-1.0000,470.18,12241,153,-1,0.0,2
171639,517.9,17.13,-1.00,1.93,-1.0000,-1.0000,470.24,12241,153,-1,0.0,2
171890,420.9,18.75,-1.00,2.38,-1.0000,-1.0000,470.30,12241,153,-1,0.0,2
172141,541.8,16.07,-1.00,1.85,-1.0000,-1.0000,470.35,12241,153,-1,0.0,2
172392,417.4,16.56,-1.00,2.40,-1.0000,-1.0000,470.41,12241,153,-1,0.0,2
172642,547.1,14.03,-1.00,1.83,-1.0000,-1.0000,470.48,12241,153,-1,0.0,2
172893,532.9,19.71,-1.00,1.88,-1.0000,-1.0000,470.52,12241,153,-1,0.0,2
173144,521.9,18.18,-1.00,1.92,-1.0000,-1.0000,470.58,12241,153,-1,0.0,2
173396,524.5,13.94,-1.00,1.91,-1.0000,-1.0000,470.63,12241,153,-1,0.0,2
173646,454.8,16.70,-1.00,2.20,-1.0000,-1.0000,470.69,12241,153,-1,0.0,2
173898,459.1,13.44,-1.00,2.18,-1.0000,-1.0000,470.75,12241,153,-1,0.0,2
174149,484.2,18.75,-1.00,2.07,-1.0000,-1.0000,470.80,12241,153,-1,0.0,2
174399,514.2,21.24,-1.00,1.94,-1.0000,-1.0000,470.86,12241,153,-1,0.0,2
174650,517.9,21.33,-1.00,1.93,-1.0000,-1.0000,470.91,12241,153,-1,0.0,2
174900,479.5,18.69,-1.00,2.09,-1.0000,-1.0000,470.97,12241,153,-1,0.0,2
175151,514.2,14.50,-1.00,1.94,-1.0000,-1.0000,471.02,12241,153,-1,0.0,2
175402,511.9,11.94,-1.00,1.95,-1.0000,-1.0000,471.08,12237,152,-1,0.0,2
175653,516.9,14.53,-1.00,1.93,-1.0000,-1.0000,471.14,12237,152,-1,0.0,2
175904,487.0,15.07,-1.00,2.05,-1.0000,-1.0000,471.20,12249,154,-1,0.0,2
176154,502.6,14.62,-1.00,1.99,-1.0000,-1.0000,471.28,12249,154,-1,0.0,2
176406,573.6,14.97,-1.00,1.74,-1.0000,-1.0000,471.32,12249,154,-1,0.0,2
176656,501.2,21.28,-1.00,2.00,-1.0000,-1.0000,471.38,12249,154,-1,0.0,2
176907,586.5,18.76,-1.00,1.70,-1.0000,-1.0000,471.38,12249,154,-1,0.0,2
177158,565.2,18.62,-1.00,1.77,-1.0000,-1.0000,471.43,12249,154,-1,0.0,2
177410,393.3,18.58,-1.00,2.54,-1.0000,-1.0000,471.49,12249,154,-1,0.0,2
177661,551.2,15.59,-1.00,1.81,-1.0000,-1.0000,471.54,12249,154,-1,0.0,2
177911,533.4,14.08,-1.00,1.87,-1.0000,-1.0000,471.61,12261,157,-1,0.0,2
178162,556.1,13.47,-1.00,1.80,-1.0000,-1.0000,471.68,12261,157,-1,0.0,2
178413,464.6,14.54,-1.00,2.15,-1.0000,-1.0000,471.74,12261,157,-1,0.0,2
178663,487.2,13.54,-1.00,2.05,-1.0000,-1.0000,471.78,12261,157,-1,0.0,2
178915,290.3,18.10,-1.00,3.44,-1.0000,-1.0000,471.83,12261,157,-1,0.0,2
179167,344.0,11.87,-1.00,2.91,-1.0000,-1.0000,471.87,12261,157,-1,0.0,2
179419,538.0,12.45,-1.00,1.86,-1.0000,-1.0000,471.91,12261,157,-1,0.0,2
179670,511.2,16.58,-1.00,1.96,-1.0000,-1.0000,471.96,12261,157,-1,0.0,2
179920,525.6,15.04,-1.00,1.90,-1.0000,-1.0000,472.06,12265,158,-1,0.0,2
180172,464.1,13.95,-1.00,2.15,-1.0000,-1.0000,472.11,12265,158,-1,0.0,2
180423,552.1,16.61,-1.00,1.81,-1.0000,-1.0000,472.15,12265,158,-1,0.0,2
180676,455.5,14.94,-1.00,2.20,-1.0000,-1.0000,469.33,12265,158,-1,0.0,2
180927,578.9,20.77,-1.00,1.73,-1.0000,-1.0000,469.39,12265,158,-1,0.0,2
181177,536.7,15.59,-1.00,1.86,-1.0000,-1.0000,469.45,12265,158,-1,0.0,2
181429,470.2,19.70,-1.00,2.13,-1.0000,-1.0000,469.51,12265,158,-1,0.0,2
181680,465.4,14.99,-1.00,2.15,-1.0000,-1.0000,469.56,12265,158,-1,0.0,2
181932,543.2,18.11,-1.00,1.84,-1.0000,-1.0000,469.64,12265,158,-1,0.0,2
182183,564.0,15.54,-1.00,1.77,-1.0000,-1.0000,469.85,12261,157,-1,0.0,2
182435,467.3,13.98,-1.00,2.14,-1.0000,-1.0000,469.91,12261,157,-1,0.0,2
182686,514.1,15.02,-1.00,1.95,-1.0000,-1.0000,469.98,12261,157,-1,0.0,2
182938,487.5,14.99,-1.00,2.05,-1.0000,-1.0000,470.01,12261,157,-1,0.0,2
183189,535.7,14.01,-1.00,1.87,-1.0000,-1.0000,470.10,12261,157,-1,0.0,2
183440,512.8,14.62,-1.00,1.95,-1.0000,-1.0000,470.16,12261,157,-1,0.0,2
183691,524.6,21.17,-1.00,1.91,-1.0000,-1.0000,470.22,12261,157,-1,0.0,2
183943,436.6,16.01,-1.00,2.29,-1.0000,-1.0000,470.27,12261,157,-1,0.0,2
184193,524.4,15.14,-1.00,1.91,-1.0000,-1.0000,470.33,12261,157,-1,0.0,2
184444,452.3,13.98,-1.00,2.21,-1.0000,-1.0000,470.39,12261,157,-1,0.0,2
184695,532.2,19.68,-1.00,1.88,-1.0000,-1.0000,470.44,12261,157,-1,0.0,2
184946,437.9,14.04,-1.00,2.28,-1.0000,-1.0000,470.50,12261,157,-1,0.0,2
185198,447.4,17.00,-1.00,2.24,-1.0000,-1.0000,470.56,12261,157,-1,0.0,2
185450,460.0,13.49,-1.00,2.17,-1.0000,-1.0000,470.61,12261,157,-1,0.0,2
185702,485.8,13.89,-1.00,2.06,-1.0000,-1.0000,470.69,12261,157,-1,0.0,2
185952,480.9,19.28,-1.00,2.08,-1.0000,-1.0000,470.74,12273,159,-1,0.0,2
186204,517.5,18.62,-1.00,1.93,-1.0000,-1.0000,470.80,12273,159,-1,0.0,2
186455,479.1,11.92,-1.00,2.09,-1.0000,-1.0000,470.87,12273,159,-1,0.0,2
186706,438.5,15.04,-1.00,2.28,-1.0000,-1.0000,470.91,12273,159,-1,0.0,2
186957,536.9,10.39,-1.00,1.86,-1.0000,-1.0000,470.98,12273,159,-1,0.0,2
187209,433.4,13.92,-1.00,2.31,-1.0000,-1.0000,471.02,12273,159,-1,0.0,2
187460,506.4,14.06,-1.00,1.97,-1.0000,-1.0000,471.09,12273,159,-1,0.0,2
187710,444.2,14.58,-1.00,2.25,-1.0000,-1.0000,471.13,12273,159,-1,0.0,2
187961,499.7,17.60,-1.00,2.00,-1.0000,-1.0000,471.21,12273,159,-1,0.0,2
188213,560.6,14.50,-1.00,1.78,-1.0000,-1.0000,471.25,12273,159,-1,0.0,2
188463,506.8,11.98,-1.00,1.97,-1.0000,-1.0000,471.31,12273,159,-1,0.0,2
188714,481.7,23.41,-1.00,2.08,-1.0000,-1.0000,471.36,12273,159,-1,0.0,2
188965,527.7,18.10,-1.00,1.90,-1.0000,-1.0000,471.42,12273,159,-1,0.0,2
189215,487.9,18.21,-1.00,2.05,-1.0000,-1.0000,471.48,12273,159,-1,0.0,2
189467,491.3,13.98,-1.00,2.04,-1.0000,-1.0000,471.54,12273,159,-1,0.0,2
189718,549.2,14.47,-1.00,1.82,-1.0000,-1.0000,471.61,12269,158,-1,0.0,2
189969,478.0,15.15,-1.00,2.09,-1.0000,-1.0000,471.66,12269,158,-1,0.0,2
190220,454.8,17.06,-1.00,2.20,-1.0000,-1.0000,471.71,12269,158,-1,0.0,2
190471,560.2,13.96,-1.00,1.78,-1.0000,-1.0000,471.79,12269,158,-1,0.0,2
190722,565.3,18.22,-1.00,1.77,-1.0000,-1.0000,471.82,12269,158,-1,0.0,2
190973,575.2,18.11,-1.00,1.74,-1.0000,-1.0000,471.89,12269,158,-1,0.0,2
191225,534.2,19.71,-1.00,1.87,-1.0000,-1.0000,471.95,12269,158,-1,0.0,2
191476,459.2,13.49,-1.00,2.18,-1.0000,-1.0000,472.00,12269,158,-1,0.0,2
191727,512.2,12.43,-1.00,1.95,-1.0000,-1.0000,472.06,12269,158,-1,0.0,2
191978,457.0,14.48,-1.00,2.19,-1.0000,-1.0000,472.12,12269,158,-1,0.0,2
192229,539.9,16.63,-1.00,1.85,-1.0000,-1.0000,472.17,12261,157,-1,0.0,2
192480,449.9,14.04,-1.00,2.22,-1.0000,-1.0000,472.23,12261,157,-1,0.0,2
192732,518.6,16.49,-1.00,1.93,-1.0000,-1.0000,472.29,12261,157,-1,0.0,2
192983,439.7,15.06,-1.00,2.27,-1.0000,-1.0000,472.35,12261,157,-1,0.0,2
193234,473.3,12.45,-1.00,2.11,-1.0000,-1.0000,472.40,12261,157,-1,0.0,2
193485,465.7,11.96,-1.00,2.15,-1.0000,-1.0000,469.55,12261,157,-1,0.0,2
193735,526.6,16.11,-1.00,1.90,-1.0000,-1.0000,469.60,12261,157,-1,0.0,2
193985,451.1,18.74,-1.00,2.22,-1.0000,-1.0000,469.66,12261,157,-1,0.0,2
194237,553.3,18.14,-1.00,1.81,-1.0000,-1.0000,469.72,12261,157,-1,0.0,2
194488,458.8,16.02,-1.00,2.18,-1.0000,-1.0000,469.77,12261,157,-1,0.0,2
194739,398.3,17.10,-1.00,2.51,-1.0000,-1.0000,469.82,12261,157,-1,0.0,2
194991,417.6,18.73,-1.00,2.39,-1.0000,-1.0000,469.88,12261,157,-1,0.0,2
195242,516.3,14.96,-1.00,1.94,-1.0000,-1.0000,469.93,12261,157,-1,0.0,2
195494,518.5,12.96,-1.00,1.93,-1.0000,-1.0000,469.99,12261,157,-1,0.0,2
195744,464.6,14.54,-1.00,2.15,-1.0000,-1.0000,470.05,12261,157,-1,0.0,2
